Node,PageRank,Degree,NORMALIZE,,,,,,,,,,
1635,3.21E-05,41,0.858136012,,,,,,41,,,,
1636,5.69E-06,41,0.858136012,,,,,,41,,,,
1637,1.84E-04,41,0.858136012,,,,,,41,,,,
1638,5.69E-06,41,0.858136012,,,,,,41,,,,
1639,2.33E-05,41,0.858136012,,,,,,41,,,,
1640,2.97E-05,41,0.858136012,,,,,,41,,,,
1641,1.07E-05,41,0.858136012,,,,,,41,,,,
1642,4.08E-05,41,0.858136012,,,,,,41,,,,
1643,4.44E-05,41,0.858136012,,,,,,41,,,,
1644,5.69E-06,41,0.858136012,,,,,,41,,,,
1645,3.37E-05,41,0.858136012,,,,,,41,,,,
1646,1.03E-05,41,0.858136012,,,,,,41,,,,
1647,3.93E-05,41,0.858136012,,,,,,41,,,,
1648,8.82E-06,41,0.858136012,,,,,,41,,,,
1649,2.76E-05,41,0.858136012,,,,,,41,,,,
1650,3.15E-05,41,0.858136012,,,,,,41,,,,
1651,6.18E-05,41,0.858136012,,,,,,41,,,,
1652,1.91E-04,41,0.858136012,,,,,,41,,,,
1653,1.65E-04,41,0.858136012,,,,,,41,,,,
1654,1.02E-04,41,0.858136012,,,,,,41,,,,
1655,1.34E-05,41,0.858136012,,,,,,41,,,,
1656,9.05E-05,41,0.858136012,,,,,,41,,,,
1657,1.74E-04,41,0.858136012,,,,,,41,,,,
1658,7.05E-06,41,0.858136012,,,,,,41,,,,
1659,1.35E-05,41,0.858136012,,,,,,41,,,,
1660,3.83E-05,41,0.858136012,,,,,,41,,,,
1661,1.01E-05,41,0.858136012,,,,,,41,,,,
1662,9.97E-05,41,0.858136012,,,,,,41,,,,
1663,7.94E-05,41,0.858136012,,,,,,41,,,,
1664,7.07E-06,41,0.858136012,,,,,,41,,,,
1665,6.59E-05,41,0.858136012,,,,,,41,,,,
1666,1.70E-05,41,0.858136012,,,,,,41,,,,
1667,1.97E-04,41,0.858136012,,,,,,41,,,,
1668,1.28E-04,41,0.858136012,,,,,,41,,,,
1669,6.32E-05,40,0.830435915,,,,,,40,,,,
1670,3.69E-05,40,0.830435915,,,,,,40,,,,
1671,5.69E-06,40,0.830435915,,,,,,40,,,,
1672,9.73E-04,40,0.830435915,,,,,,40,,,,
1673,7.03E-06,40,0.830435915,,,,,,40,,,,
1674,3.41E-05,40,0.830435915,,,,,,40,,,,
1675,1.76E-05,40,0.830435915,,,,,,40,,,,
1676,1.21E-05,40,0.830435915,,,,,,40,,,,
1677,1.03E-05,40,0.830435915,,,,,,40,,,,
1678,1.84E-05,40,0.830435915,,,,,,40,,,,
1679,1.44E-05,40,0.830435915,,,,,,40,,,,
1680,1.57E-05,40,0.830435915,,,,,,40,,,,
1681,8.60E-06,40,0.830435915,,,,,,40,,,,
1682,4.02E-05,40,0.830435915,,,,,,40,,,,
1683,9.03E-05,40,0.830435915,,,,,,40,,,,
1684,7.59E-06,40,0.830435915,,,,,,40,,,,
1685,4.08E-05,40,0.830435915,,,,,,40,,,,
1686,1.21E-04,40,0.830435915,,,,,,40,,,,
1687,1.10E-05,40,0.830435915,,,,,,40,,,,
1688,1.99E-05,40,0.830435915,,,,,,40,,,,
1689,6.23E-05,40,0.830435915,,,,,,40,,,,
1690,1.11E-05,40,0.830435915,,,,,,40,,,,
1691,1.66E-04,40,0.830435915,,,,,,40,,,,
1692,3.53E-05,40,0.830435915,,,,,,40,,,,
1693,1.90E-05,40,0.830435915,,,,,,40,,,,
1694,5.69E-06,40,0.830435915,,,,,,40,,,,
1695,4.30E-05,40,0.830435915,,,,,,40,,,,
1696,8.62E-05,40,0.830435915,,,,,,40,,,,
1697,1.56E-04,40,0.830435915,,,,,,40,,,,
1698,1.70E-05,40,0.830435915,,,,,,40,,,,
1699,1.20E-05,40,0.830435915,,,,,,40,,,,
1700,1.58E-05,40,0.830435915,,,,,,40,,,,
1701,5.69E-06,40,0.830435915,,,,,,40,,,,
1702,7.26E-06,40,0.830435915,,,,,,40,,,,
1703,1.03E-05,40,0.830435915,,,,,,40,,,,
1704,4.98E-05,40,0.830435915,,,,,,40,,,,
1705,2.22E-05,40,0.830435915,,,,,,40,,,,
1706,8.59E-06,40,0.830435915,,,,,,40,,,,
1707,3.30E-05,40,0.830435915,,,,,,40,,,,
1708,9.63E-05,40,0.830435915,,,,,,40,,,,
1709,7.50E-06,40,0.830435915,,,,,,40,,,,
1710,2.06E-05,39,0.802735819,,,,,,39,,,,
1711,4.01E-05,39,0.802735819,,,,,,39,,,,
1712,9.84E-06,39,0.802735819,,,,,,39,,,,
1713,7.90E-05,39,0.802735819,,,,,,39,,,,
1714,8.53E-06,39,0.802735819,,,,,,39,,,,
1715,5.69E-06,39,0.802735819,,,,,,39,,,,
1716,4.14E-05,39,0.802735819,,,,,,39,,,,
1717,9.17E-06,39,0.802735819,,,,,,39,,,,
1718,1.60E-05,39,0.802735819,,,,,,39,,,,
1719,5.69E-06,39,0.802735819,,,,,,39,,,,
1720,9.92E-06,39,0.802735819,,,,,,39,,,,
1721,1.08E-05,39,0.802735819,,,,,,39,,,,
1722,8.68E-06,39,0.802735819,,,,,,39,,,,
1723,2.54E-05,39,0.802735819,,,,,,39,,,,
1724,5.69E-06,39,0.802735819,,,,,,39,,,,
1725,5.68E-04,39,0.802735819,,,,,,39,,,,
1726,5.69E-06,39,0.802735819,,,,,,39,,,,
1727,2.17E-05,39,0.802735819,,,,,,39,,,,
1728,1.81E-04,39,0.802735819,,,,,,39,,,,
1729,1.21E-05,39,0.802735819,,,,,,39,,,,
1730,1.18E-05,39,0.802735819,,,,,,39,,,,
1731,1.70E-05,39,0.802735819,,,,,,39,,,,
1732,9.31E-06,39,0.802735819,,,,,,39,,,,
1733,5.69E-06,39,0.802735819,,,,,,39,,,,
1734,7.02E-05,39,0.802735819,,,,,,39,,,,
1735,8.76E-06,39,0.802735819,,,,,,39,,,,
1736,1.27E-04,39,0.802735819,,,,,,39,,,,
1737,2.75E-04,39,0.802735819,,,,,,39,,,,
1738,2.70E-05,39,0.802735819,,,,,,39,,,,
1739,1.50E-05,39,0.802735819,,,,,,39,,,,
1740,1.50E-05,39,0.802735819,,,,,,39,,,,
1741,1.50E-05,39,0.802735819,,,,,,39,,,,
1742,7.02E-05,39,0.802735819,,,,,,39,,,,
1743,9.42E-05,39,0.802735819,,,,,,39,,,,
1744,2.98E-05,39,0.802735819,,,,,,39,,,,
1745,7.06E-06,39,0.802735819,,,,,,39,,,,
1746,1.24E-05,39,0.802735819,,,,,,39,,,,
1747,3.71E-05,39,0.802735819,,,,,,39,,,,
1748,1.99E-05,39,0.802735819,,,,,,39,,,,
1749,1.96E-05,39,0.802735819,,,,,,39,,,,
1750,5.69E-06,39,0.802735819,,,,,,39,,,,
1751,5.69E-06,39,0.802735819,,,,,,39,,,,
1752,9.82E-06,39,0.802735819,,,,,,39,,,,
1753,9.82E-06,39,0.802735819,,,,,,39,,,,
1754,1.12E-05,39,0.802735819,,,,,,39,,,,
1755,1.12E-05,39,0.802735819,,,,,,39,,,,
1756,1.05E-04,39,0.802735819,,,,,,39,,,,
1757,1.96E-05,39,0.802735819,,,,,,39,,,,
1758,5.69E-06,39,0.802735819,,,,,,39,,,,
1759,5.88E-05,39,0.802735819,,,,,,39,,,,
1760,1.35E-04,38,0.775035723,,,,,,38,,,,
1761,4.09E-05,38,0.775035723,,,,,,38,,,,
1762,1.08E-04,38,0.775035723,,,,,,38,,,,
1763,1.44E-04,38,0.775035723,,,,,,38,,,,
1764,3.99E-05,38,0.775035723,,,,,,38,,,,
1765,2.33E-04,38,0.775035723,,,,,,38,,,,
1766,5.69E-06,38,0.775035723,,,,,,38,,,,
1767,2.64E-04,38,0.775035723,,,,,,38,,,,
1768,0.00151271,38,0.775035723,,,,,,38,,,,
1769,1.39E-05,38,0.775035723,,,,,,38,,,,
1770,2.19E-05,38,0.775035723,,,,,,38,,,,
1771,3.09E-04,38,0.775035723,,,,,,38,,,,
1772,7.04E-05,38,0.775035723,,,,,,38,,,,
1773,1.30E-05,38,0.775035723,,,,,,38,,,,
1774,1.30E-05,38,0.775035723,,,,,,38,,,,
1775,1.19E-04,38,0.775035723,,,,,,38,,,,
1776,1.88E-05,38,0.775035723,,,,,,38,,,,
1777,4.59E-05,38,0.775035723,,,,,,38,,,,
1778,3.41E-05,38,0.775035723,,,,,,38,,,,
1779,5.69E-06,38,0.775035723,,,,,,38,,,,
1780,9.23E-06,38,0.775035723,,,,,,38,,,,
1781,1.10E-04,38,0.775035723,,,,,,38,,,,
1782,1.15E-04,38,0.775035723,,,,,,38,,,,
1783,1.24E-04,38,0.775035723,,,,,,38,,,,
1784,1.80E-05,38,0.775035723,,,,,,38,,,,
1785,2.13E-05,38,0.775035723,,,,,,38,,,,
1786,2.31E-05,38,0.775035723,,,,,,38,,,,
1787,4.35E-05,38,0.775035723,,,,,,38,,,,
1788,1.39E-04,38,0.775035723,,,,,,38,,,,
1789,2.91E-05,38,0.775035723,,,,,,38,,,,
1790,9.02E-05,38,0.775035723,,,,,,38,,,,
1791,2.24E-05,38,0.775035723,,,,,,38,,,,
1792,3.07E-05,38,0.775035723,,,,,,38,,,,
1793,4.08E-04,38,0.775035723,,,,,,38,,,,
1794,9.01E-06,38,0.775035723,,,,,,38,,,,
1795,1.82E-05,38,0.775035723,,,,,,38,,,,
1796,1.01E-05,38,0.775035723,,,,,,38,,,,
1797,8.78E-05,38,0.775035723,,,,,,38,,,,
1798,6.22E-05,38,0.775035723,,,,,,38,,,,
1799,2.08E-05,38,0.775035723,,,,,,38,,,,
1800,4.26E-05,38,0.775035723,,,,,,38,,,,
1801,7.28E-05,38,0.775035723,,,,,,38,,,,
1802,3.20E-05,38,0.775035723,,,,,,38,,,,
1803,5.65E-05,38,0.775035723,,,,,,38,,,,
1804,1.40E-05,38,0.775035723,,,,,,38,,,,
1805,1.40E-05,38,0.775035723,,,,,,38,,,,
1806,8.27E-04,38,0.775035723,,,,,,38,,,,
1807,5.42E-05,38,0.775035723,,,,,,38,,,,
1808,1.21E-05,38,0.775035723,,,,,,38,,,,
1809,9.82E-05,38,0.775035723,,,,,,38,,,,
1810,2.48E-05,38,0.775035723,,,,,,38,,,,
1811,1.69E-05,38,0.775035723,,,,,,38,,,,
1812,2.44E-05,38,0.775035723,,,,,,38,,,,
1813,2.73E-04,38,0.775035723,,,,,,38,,,,
1814,1.62E-04,38,0.775035723,,,,,,38,,,,
1815,1.18E-04,38,0.775035723,,,,,,38,,,,
1816,1.43E-04,38,0.775035723,,,,,,38,,,,
1817,7.62E-04,38,0.775035723,,,,,,38,,,,
1818,4.90E-05,38,0.775035723,,,,,,38,,,,
1819,7.81E-04,38,0.775035723,,,,,,38,,,,
1820,1.37E-05,38,0.775035723,,,,,,38,,,,
1821,5.89E-04,37,0.747335627,,,,,,37,,,,
1822,2.37E-05,37,0.747335627,,,,,,37,,,,
1823,5.86E-05,37,0.747335627,,,,,,37,,,,
1824,0.001151146,37,0.747335627,,,,,,37,,,,
1825,1.61E-05,37,0.747335627,,,,,,37,,,,
1826,1.80E-05,37,0.747335627,,,,,,37,,,,
1827,8.27E-05,37,0.747335627,,,,,,37,,,,
1828,5.79E-05,37,0.747335627,,,,,,37,,,,
1829,1.46E-05,37,0.747335627,,,,,,37,,,,
1830,2.00E-05,37,0.747335627,,,,,,37,,,,
1831,1.01E-04,37,0.747335627,,,,,,37,,,,
1832,1.27E-05,37,0.747335627,,,,,,37,,,,
1833,1.80E-04,37,0.747335627,,,,,,37,,,,
1834,1.41E-05,37,0.747335627,,,,,,37,,,,
1835,2.42E-04,37,0.747335627,,,,,,37,,,,
1836,1.73E-04,37,0.747335627,,,,,,37,,,,
1837,2.23E-05,37,0.747335627,,,,,,37,,,,
1838,7.57E-05,37,0.747335627,,,,,,37,,,,
1839,1.68E-05,37,0.747335627,,,,,,37,,,,
1840,1.74E-05,37,0.747335627,,,,,,37,,,,
1841,8.33E-05,37,0.747335627,,,,,,37,,,,
1842,1.81E-04,37,0.747335627,,,,,,37,,,,
1843,8.90E-05,37,0.747335627,,,,,,37,,,,
1844,1.74E-05,37,0.747335627,,,,,,37,,,,
1845,2.79E-05,37,0.747335627,,,,,,37,,,,
1846,3.08E-05,37,0.747335627,,,,,,37,,,,
1847,9.32E-05,37,0.747335627,,,,,,37,,,,
1848,9.52E-06,37,0.747335627,,,,,,37,,,,
1849,5.87E-05,37,0.747335627,,,,,,37,,,,
1850,1.32E-05,37,0.747335627,,,,,,37,,,,
1851,4.27E-05,37,0.747335627,,,,,,37,,,,
1852,3.86E-05,37,0.747335627,,,,,,37,,,,
1853,9.32E-05,37,0.747335627,,,,,,37,,,,
1854,1.97E-05,37,0.747335627,,,,,,37,,,,
1855,1.12E-05,37,0.747335627,,,,,,37,,,,
1856,2.43E-05,37,0.747335627,,,,,,37,,,,
1857,2.44E-05,37,0.747335627,,,,,,37,,,,
1858,1.69E-05,37,0.747335627,,,,,,37,,,,
1859,1.39E-05,37,0.747335627,,,,,,37,,,,
1860,2.04E-05,37,0.747335627,,,,,,37,,,,
1861,1.55E-05,37,0.747335627,,,,,,37,,,,
1862,1.16E-04,37,0.747335627,,,,,,37,,,,
1863,8.28E-06,37,0.747335627,,,,,,37,,,,
1864,1.36E-04,37,0.747335627,,,,,,37,,,,
1865,3.80E-05,37,0.747335627,,,,,,37,,,,
1866,2.80E-05,37,0.747335627,,,,,,37,,,,
1867,2.03E-05,36,0.71963553,,,,,,36,,,,
1868,2.03E-05,36,0.71963553,,,,,,36,,,,
1869,1.24E-05,36,0.71963553,,,,,,36,,,,
1870,3.18E-05,36,0.71963553,,,,,,36,,,,
1871,1.36E-04,36,0.71963553,,,,,,36,,,,
1872,1.18E-05,36,0.71963553,,,,,,36,,,,
1873,8.40E-05,36,0.71963553,,,,,,36,,,,
1874,1.16E-05,36,0.71963553,,,,,,36,,,,
1875,4.25E-05,36,0.71963553,,,,,,36,,,,
1876,8.90E-05,36,0.71963553,,,,,,36,,,,
1877,2.65E-05,36,0.71963553,,,,,,36,,,,
1878,1.30E-05,36,0.71963553,,,,,,36,,,,
1879,3.40E-05,36,0.71963553,,,,,,36,,,,
1880,9.14E-05,36,0.71963553,,,,,,36,,,,
1881,2.36E-05,36,0.71963553,,,,,,36,,,,
1882,3.94E-05,36,0.71963553,,,,,,36,,,,
1883,1.33E-04,36,0.71963553,,,,,,36,,,,
1884,7.63E-05,36,0.71963553,,,,,,36,,,,
1885,1.43E-04,36,0.71963553,,,,,,36,,,,
1886,7.40E-05,36,0.71963553,,,,,,36,,,,
1887,1.40E-05,36,0.71963553,,,,,,36,,,,
1888,6.73E-05,36,0.71963553,,,,,,36,,,,
1889,3.98E-05,36,0.71963553,,,,,,36,,,,
1890,2.46E-05,36,0.71963553,,,,,,36,,,,
1891,7.43E-05,36,0.71963553,,,,,,36,,,,
1892,4.27E-05,36,0.71963553,,,,,,36,,,,
1893,8.87E-05,36,0.71963553,,,,,,36,,,,
1894,6.71E-05,36,0.71963553,,,,,,36,,,,
1895,5.09E-05,36,0.71963553,,,,,,36,,,,
1896,2.15E-05,36,0.71963553,,,,,,36,,,,
1897,9.50E-05,36,0.71963553,,,,,,36,,,,
1898,5.17E-05,36,0.71963553,,,,,,36,,,,
1899,3.52E-04,36,0.71963553,,,,,,36,,,,
1900,1.16E-05,36,0.71963553,,,,,,36,,,,
1901,3.55E-05,36,0.71963553,,,,,,36,,,,
1902,1.54E-04,36,0.71963553,,,,,,36,,,,
1903,5.24E-05,36,0.71963553,,,,,,36,,,,
1904,2.41E-05,36,0.71963553,,,,,,36,,,,
1905,1.08E-05,36,0.71963553,,,,,,36,,,,
1906,2.75E-05,36,0.71963553,,,,,,36,,,,
1907,1.00E-04,36,0.71963553,,,,,,36,,,,
1908,1.84E-05,36,0.71963553,,,,,,36,,,,
1909,3.24E-05,36,0.71963553,,,,,,36,,,,
1910,1.24E-04,36,0.71963553,,,,,,36,,,,
1911,6.18E-05,36,0.71963553,,,,,,36,,,,
1912,7.21E-05,36,0.71963553,,,,,,36,,,,
1913,8.70E-05,36,0.71963553,,,,,,36,,,,
1914,1.09E-04,36,0.71963553,,,,,,36,,,,
1915,1.37E-05,36,0.71963553,,,,,,36,,,,
1916,9.79E-05,36,0.71963553,,,,,,36,,,,
1917,3.19E-05,36,0.71963553,,,,,,36,,,,
1918,9.02E-05,36,0.71963553,,,,,,36,,,,
1919,7.62E-05,36,0.71963553,,,,,,36,,,,
1920,1.65E-05,36,0.71963553,,,,,,36,,,,
1921,1.65E-05,35,0.691935434,,,,,,35,,,,
1922,5.17E-05,35,0.691935434,,,,,,35,,,,
1923,2.03E-05,35,0.691935434,,,,,,35,,,,
1924,4.94E-05,35,0.691935434,,,,,,35,,,,
1925,5.09E-05,35,0.691935434,,,,,,35,,,,
1926,4.66E-05,35,0.691935434,,,,,,35,,,,
1927,4.14E-04,35,0.691935434,,,,,,35,,,,
1928,1.28E-05,35,0.691935434,,,,,,35,,,,
1929,1.21E-04,35,0.691935434,,,,,,35,,,,
1930,5.68E-05,35,0.691935434,,,,,,35,,,,
1931,2.79E-05,35,0.691935434,,,,,,35,,,,
1932,2.79E-05,35,0.691935434,,,,,,35,,,,
1933,1.54E-04,35,0.691935434,,,,,,35,,,,
1934,1.25E-04,35,0.691935434,,,,,,35,,,,
1935,5.47E-04,35,0.691935434,,,,,,35,,,,
1936,8.34E-05,35,0.691935434,,,,,,35,,,,
1937,6.21E-05,35,0.691935434,,,,,,35,,,,
1938,1.30E-05,35,0.691935434,,,,,,35,,,,
1939,1.45E-04,35,0.691935434,,,,,,35,,,,
1940,6.03E-06,35,0.691935434,,,,,,35,,,,
1941,1.05E-04,35,0.691935434,,,,,,35,,,,
1942,6.03E-06,35,0.691935434,,,,,,35,,,,
1943,5.48E-05,35,0.691935434,,,,,,35,,,,
1944,4.08E-05,35,0.691935434,,,,,,35,,,,
1945,2.20E-05,35,0.691935434,,,,,,35,,,,
1946,6.53E-05,35,0.691935434,,,,,,35,,,,
1947,4.41E-05,35,0.691935434,,,,,,35,,,,
1948,2.07E-05,35,0.691935434,,,,,,35,,,,
1949,6.03E-06,35,0.691935434,,,,,,35,,,,
1950,1.92E-05,35,0.691935434,,,,,,35,,,,
1951,1.35E-04,35,0.691935434,,,,,,35,,,,
1952,1.73E-05,35,0.691935434,,,,,,35,,,,
1953,7.78E-05,35,0.691935434,,,,,,35,,,,
1954,2.45E-05,35,0.691935434,,,,,,35,,,,
1955,6.03E-06,35,0.691935434,,,,,,35,,,,
1956,6.03E-06,35,0.691935434,,,,,,35,,,,
1957,8.37E-06,35,0.691935434,,,,,,35,,,,
1958,1.23E-05,35,0.691935434,,,,,,35,,,,
1959,2.07E-05,35,0.691935434,,,,,,35,,,,
1960,6.96E-05,35,0.691935434,,,,,,35,,,,
1961,1.32E-04,35,0.691935434,,,,,,35,,,,
1962,1.13E-04,35,0.691935434,,,,,,35,,,,
1963,6.03E-06,35,0.691935434,,,,,,35,,,,
1964,3.93E-05,35,0.691935434,,,,,,35,,,,
1965,2.07E-05,35,0.691935434,,,,,,35,,,,
1966,1.27E-04,35,0.691935434,,,,,,35,,,,
1967,6.03E-06,35,0.691935434,,,,,,35,,,,
1968,6.03E-06,35,0.691935434,,,,,,35,,,,
1969,1.06E-05,35,0.691935434,,,,,,35,,,,
1970,2.21E-04,34,0.664235338,,,,,,34,,,,
1971,3.95E-05,34,0.664235338,,,,,,34,,,,
1972,8.28E-06,34,0.664235338,,,,,,34,,,,
1973,8.37E-06,34,0.664235338,,,,,,34,,,,
1974,8.93E-06,34,0.664235338,,,,,,34,,,,
1975,3.93E-05,34,0.664235338,,,,,,34,,,,
1976,7.18E-05,34,0.664235338,,,,,,34,,,,
1977,1.05E-05,34,0.664235338,,,,,,34,,,,
1978,1.63E-05,34,0.664235338,,,,,,34,,,,
1979,1.28E-05,34,0.664235338,,,,,,34,,,,
1980,9.52E-06,34,0.664235338,,,,,,34,,,,
1981,1.60E-05,34,0.664235338,,,,,,34,,,,
1982,1.95E-05,34,0.664235338,,,,,,34,,,,
1983,3.43E-05,34,0.664235338,,,,,,34,,,,
1984,6.03E-06,34,0.664235338,,,,,,34,,,,
1985,6.03E-06,34,0.664235338,,,,,,34,,,,
1986,1.05E-05,34,0.664235338,,,,,,34,,,,
1987,4.97E-05,34,0.664235338,,,,,,34,,,,
1988,1.90E-05,34,0.664235338,,,,,,34,,,,
1989,6.50E-05,34,0.664235338,,,,,,34,,,,
1990,2.98E-05,34,0.664235338,,,,,,34,,,,
1991,3.22E-05,34,0.664235338,,,,,,34,,,,
1992,2.41E-05,34,0.664235338,,,,,,34,,,,
1993,3.49E-05,34,0.664235338,,,,,,34,,,,
1994,1.49E-05,34,0.664235338,,,,,,34,,,,
1995,1.42E-05,34,0.664235338,,,,,,34,,,,
1996,8.10E-05,34,0.664235338,,,,,,34,,,,
1997,7.73E-05,34,0.664235338,,,,,,34,,,,
1998,2.85E-05,34,0.664235338,,,,,,34,,,,
1999,6.03E-06,34,0.664235338,,,,,,34,,,,
2000,1.05E-05,34,0.664235338,,,,,,34,,,,
2001,9.83E-05,34,0.664235338,,,,,,34,,,,
2002,9.41E-06,34,0.664235338,,,,,,34,,,,
2003,8.86E-06,34,0.664235338,,,,,,34,,,,
2004,8.03E-06,34,0.664235338,,,,,,34,,,,
2005,6.03E-06,34,0.664235338,,,,,,34,,,,
2006,6.03E-05,34,0.664235338,,,,,,34,,,,
2007,1.80E-05,34,0.664235338,,,,,,34,,,,
2008,1.82E-05,34,0.664235338,,,,,,34,,,,
2009,2.46E-05,34,0.664235338,,,,,,34,,,,
2010,5.93E-05,34,0.664235338,,,,,,34,,,,
2011,7.68E-05,34,0.664235338,,,,,,34,,,,
2012,6.03E-06,34,0.664235338,,,,,,34,,,,
2013,2.86E-05,34,0.664235338,,,,,,34,,,,
2014,2.05E-05,34,0.664235338,,,,,,34,,,,
2015,3.72E-04,34,0.664235338,,,,,,34,,,,
2016,6.03E-06,34,0.664235338,,,,,,34,,,,
2017,1.05E-05,34,0.664235338,,,,,,34,,,,
2018,4.35E-05,34,0.664235338,,,,,,34,,,,
2019,1.11E-05,34,0.664235338,,,,,,34,,,,
2020,1.11E-05,34,0.664235338,,,,,,34,,,,
2021,6.03E-06,34,0.664235338,,,,,,34,,,,
2022,5.39E-05,34,0.664235338,,,,,,34,,,,
2023,6.03E-06,34,0.664235338,,,,,,34,,,,
2024,1.15E-05,34,0.664235338,,,,,,34,,,,
2025,7.95E-06,34,0.664235338,,,,,,34,,,,
2026,6.03E-06,34,0.664235338,,,,,,34,,,,
2027,8.74E-06,34,0.664235338,,,,,,34,,,,
2028,1.59E-05,34,0.664235338,,,,,,34,,,,
2029,4.80E-05,34,0.664235338,,,,,,34,,,,
2030,8.37E-06,34,0.664235338,,,,,,34,,,,
2031,3.42E-05,34,0.664235338,,,,,,34,,,,
2032,6.03E-06,34,0.664235338,,,,,,34,,,,
2033,1.05E-05,34,0.664235338,,,,,,34,,,,
2034,6.03E-06,33,0.636535242,,,,,,33,,,,
2035,6.03E-06,33,0.636535242,,,,,,33,,,,
2036,1.04E-05,33,0.636535242,,,,,,33,,,,
2037,6.03E-06,33,0.636535242,,,,,,33,,,,
2038,2.07E-05,33,0.636535242,,,,,,33,,,,
2039,1.01E-04,33,0.636535242,,,,,,33,,,,
2040,5.41E-05,33,0.636535242,,,,,,33,,,,
2041,5.40E-05,33,0.636535242,,,,,,33,,,,
2042,1.21E-05,33,0.636535242,,,,,,33,,,,
2043,6.03E-06,33,0.636535242,,,,,,33,,,,
2044,2.07E-05,33,0.636535242,,,,,,33,,,,
2045,1.83E-04,33,0.636535242,,,,,,33,,,,
2046,1.30E-04,33,0.636535242,,,,,,33,,,,
2047,1.91E-04,33,0.636535242,,,,,,33,,,,
2048,1.95E-05,33,0.636535242,,,,,,33,,,,
2049,1.64E-04,33,0.636535242,,,,,,33,,,,
2050,1.30E-05,33,0.636535242,,,,,,33,,,,
2051,1.64E-04,33,0.636535242,,,,,,33,,,,
2052,1.75E-04,33,0.636535242,,,,,,33,,,,
2053,7.47E-05,33,0.636535242,,,,,,33,,,,
2054,1.09E-05,33,0.636535242,,,,,,33,,,,
2055,1.46E-04,33,0.636535242,,,,,,33,,,,
2056,1.64E-04,33,0.636535242,,,,,,33,,,,
2057,8.89E-05,33,0.636535242,,,,,,33,,,,
2058,7.59E-05,33,0.636535242,,,,,,33,,,,
2059,9.84E-06,33,0.636535242,,,,,,33,,,,
2060,6.44E-05,33,0.636535242,,,,,,33,,,,
2061,1.62E-04,33,0.636535242,,,,,,33,,,,
2062,9.87E-05,33,0.636535242,,,,,,33,,,,
2063,1.92E-05,33,0.636535242,,,,,,33,,,,
2064,3.01E-05,33,0.636535242,,,,,,33,,,,
2065,2.75E-05,33,0.636535242,,,,,,33,,,,
2066,1.30E-04,33,0.636535242,,,,,,33,,,,
2067,1.30E-05,33,0.636535242,,,,,,33,,,,
2068,1.30E-05,33,0.636535242,,,,,,33,,,,
2069,7.02E-06,33,0.636535242,,,,,,33,,,,
2070,6.94E-05,33,0.636535242,,,,,,33,,,,
2071,8.43E-05,33,0.636535242,,,,,,33,,,,
2072,1.36E-05,33,0.636535242,,,,,,33,,,,
2073,2.30E-05,33,0.636535242,,,,,,33,,,,
2074,1.36E-05,33,0.636535242,,,,,,33,,,,
2075,1.34E-04,33,0.636535242,,,,,,33,,,,
2076,9.10E-05,33,0.636535242,,,,,,33,,,,
2077,8.59E-06,33,0.636535242,,,,,,33,,,,
2078,5.53E-05,33,0.636535242,,,,,,33,,,,
2079,2.36E-05,33,0.636535242,,,,,,33,,,,
2080,8.95E-05,33,0.636535242,,,,,,33,,,,
2081,2.28E-04,33,0.636535242,,,,,,33,,,,
2082,1.47E-04,33,0.636535242,,,,,,33,,,,
2083,2.67E-05,33,0.636535242,,,,,,33,,,,
2084,1.08E-04,33,0.636535242,,,,,,33,,,,
2085,1.99E-05,33,0.636535242,,,,,,33,,,,
2086,2.73E-05,33,0.636535242,,,,,,33,,,,
2087,2.73E-05,33,0.636535242,,,,,,33,,,,
2088,2.56E-04,33,0.636535242,,,,,,33,,,,
2089,1.35E-05,33,0.636535242,,,,,,33,,,,
2090,6.23E-05,33,0.636535242,,,,,,33,,,,
2091,2.08E-04,33,0.636535242,,,,,,33,,,,
2092,1.06E-04,32,0.608835145,,,,,,32,,,,
2093,5.62E-05,32,0.608835145,,,,,,32,,,,
2094,2.72E-05,32,0.608835145,,,,,,32,,,,
2095,5.87E-06,32,0.608835145,,,,,,32,,,,
2096,1.74E-04,32,0.608835145,,,,,,32,,,,
2097,1.16E-05,32,0.608835145,,,,,,32,,,,
2098,3.39E-05,32,0.608835145,,,,,,32,,,,
2099,4.00E-05,32,0.608835145,,,,,,32,,,,
2100,7.30E-06,32,0.608835145,,,,,,32,,,,
2101,1.29E-05,32,0.608835145,,,,,,32,,,,
2102,5.87E-06,32,0.608835145,,,,,,32,,,,
2103,3.06E-05,32,0.608835145,,,,,,32,,,,
2104,5.87E-06,32,0.608835145,,,,,,32,,,,
2105,1.27E-05,32,0.608835145,,,,,,32,,,,
2106,2.20E-05,32,0.608835145,,,,,,32,,,,
2107,2.20E-05,32,0.608835145,,,,,,32,,,,
2108,5.87E-06,32,0.608835145,,,,,,32,,,,
2109,1.23E-05,32,0.608835145,,,,,,32,,,,
2110,3.16E-05,32,0.608835145,,,,,,32,,,,
2111,4.03E-04,32,0.608835145,,,,,,32,,,,
2112,2.74E-05,32,0.608835145,,,,,,32,,,,
2113,5.87E-06,32,0.608835145,,,,,,32,,,,
2114,9.28E-06,32,0.608835145,,,,,,32,,,,
2115,2.30E-05,32,0.608835145,,,,,,32,,,,
